Date,ABSA,AMAC,ARM,BAMB,BAT,BKG,BOC,BRIT,CABL,CARB,CGEN,CIC,COOP,CRWN,CTUM,DCON,DTK,EABL,EGAD,EQTY,EVRD,FTGH,GLD,HAFR,HBE,HFCK,IMH,JUB,KAPC,KCB,KEGN,KNRE,KPLC,KPLC-P4,KPLC-P7,KQ,KUKZ,KURV,LAPR,LBTY,LIMT,LKL,MSC,NBV,NCBA,NMG,NSE,OCH,PORT,SASN,SBIC,SCAN,SCBK,SCOM,SGL,SKL,SLAM,SMER,SMWF,TCL,TOTL,TPSE,UCHM,UMME,UNGA,WTK,XPRS,^N10I,^N20I,^N25I,^NASI,^NBDI,^NBSI,^ZKEQTK,^ZKEQTU
2025-09-15,23.0,72.0,5.55,47.2,429.0,38.0,127.75,8.8,1.0,24.6,36.7,5.28,20.8,50.75,13.95,0.45,105.0,223.5,20.8,54.0,1.32,1.79,4390.0,1.66,4.66,11.0,43.55,320.0,326.75,53.0,9.92,3.4,14.5,4.1,6.0,4.29,395.5,1500.0,20.0,11.0,310.0,2.94,0.27,1.65,73.0,14.0,14.95,5.08,56.0,18.55,181.0,2.83,306.25,29.4,6.0,7.92,9.14,14.95,828.0,0.71,38.0,17.5,0.33,8.98,21.7,241.75,8.02,1782.64,3027.44,4640.1,179.02,1195.98,,3621.14,2413.16
2025-09-16,23.3,72.0,5.55,47.2,432.5,37.1,122.75,8.88,1.0,25.3,39.25,5.18,20.3,49.4,13.9,0.45,105.0,220.0,20.65,54.0,1.36,1.73,4390.0,1.51,4.66,10.9,43.55,320.0,327.0,53.0,9.62,3.36,14.45,4.1,6.0,4.23,395.5,1500.0,20.0,11.0,320.0,2.82,0.27,1.67,74.75,13.8,14.75,5.08,58.5,19.0,180.25,2.72,291.25,29.3,6.0,8.18,9.46,14.15,828.0,0.71,37.1,17.2,0.35,8.62,22.05,240.5,7.94,1773.76,3005.44,4628.26,178.06,1197.84,,3597.67,2398.45
2025-09-17,23.3,65.0,5.55,47.2,430.25,38.05,125.25,8.94,1.0,25.3,37.75,4.93,20.35,50.0,14.15,0.45,104.5,220.0,19.75,54.0,1.39,1.6,4430.0,1.37,4.66,10.75,43.5,320.0,327.0,53.0,9.52,3.23,14.4,4.1,6.0,4.06,412.0,1500.0,20.0,10.5,310.0,2.96,0.27,1.63,72.0,13.2,14.15,5.04,59.0,18.6,180.25,2.75,289.75,29.35,6.1,8.2,9.4,13.75,830.0,0.71,35.45,16.0,0.35,8.42,22.4,245.0,7.18,1773.69,2987.99,4613.42,177.6,1192.66,,3606.2,2403.2
2025-09-18,22.75,65.0,5.55,47.2,430.0,38.0,125.0,8.66,1.0,24.4,37.2,4.71,19.8,51.5,14.25,0.45,104.75,214.5,19.05,53.75,1.4,1.64,4430.0,1.24,4.66,10.2,43.25,319.25,311.5,53.25,9.3,3.19,14.4,4.1,6.0,3.99,421.25,1500.0,20.0,10.2,341.0,2.98,0.27,1.63,71.0,13.55,14.0,5.5,59.25,19.45,180.75,2.89,285.25,28.8,6.1,8.5,9.46,14.5,833.0,0.71,35.35,16.0,0.35,8.34,22.3,244.5,7.88,1746.02,2945.51,4552.16,175.02,1192.72,,3564.03,2375.1
2025-09-19,21.25,65.0,5.55,47.2,415.0,38.55,124.25,8.8,1.0,25.1,36.65,4.32,19.15,49.4,14.35,0.45,104.75,211.75,20.0,54.0,1.42,1.69,4430.0,1.12,4.66,10.1,43.0,324.25,327.0,53.75,9.1,3.14,14.25,4.1,6.0,4.06,424.75,1500.0,20.0,10.25,340.75,3.0,0.27,1.63,68.5,13.15,14.2,5.5,57.25,19.0,181.25,2.83,284.0,28.7,6.0,8.36,9.1,14.9,832.0,0.71,34.15,16.85,0.35,8.34,23.25,241.0,8.24,1725.26,2903.15,4499.62,173.5,1191.12,,3537.45,2357.39
2025-09-22,20.2,65.0,5.55,47.2,419.0,38.6,120.75,8.94,1.0,25.35,35.6,4.12,18.95,51.0,14.45,0.45,104.75,211.75,19.75,54.25,1.42,1.72,4490.0,1.01,4.66,10.05,42.9,313.5,327.0,54.25,9.2,3.17,14.3,4.1,6.0,4.0,396.0,1500.0,20.0,10.25,374.75,3.02,0.27,1.65,70.0,13.05,14.05,5.46,57.25,19.0,182.75,2.89,287.0,28.7,5.82,8.32,9.16,15.2,834.0,0.71,34.6,15.65,0.34,7.62,21.5,236.75,8.14,1718.46,2902.38,4494.26,173.4,1193.93,,3541.37,2360.0
2025-09-23,20.0,65.0,5.55,47.2,428.75,38.55,120.75,8.96,1.0,25.3,35.5,4.28,18.95,53.0,14.45,0.45,104.75,214.75,20.0,54.75,1.43,1.71,4470.0,0.94,4.66,10.3,42.8,320.0,326.5,55.5,9.14,3.18,14.15,4.1,6.0,4.01,425.5,1500.0,20.0,10.5,374.75,3.02,0.27,1.68,70.0,13.0,13.75,5.5,58.25,18.75,181.25,2.88,285.25,28.9,5.44,8.48,9.04,15.4,842.0,0.71,34.7,15.95,0.35,6.94,20.0,238.25,7.4,1731.24,2916.97,4520.79,174.32,1191.85,,3573.59,2382.4
2025-09-24,20.35,65.0,5.55,47.2,428.75,38.55,123.0,9.0,1.0,25.3,37.4,4.6,20.35,53.5,15.45,0.45,105.0,215.25,19.85,57.0,1.45,1.7,4470.0,1.01,4.66,10.35,42.8,315.0,327.0,57.5,9.0,3.19,14.05,4.1,6.0,4.01,404.75,1500.0,20.0,10.55,374.75,3.02,0.27,1.71,70.0,13.0,13.95,5.46,57.0,18.65,180.5,2.95,285.0,29.35,5.98,7.98,8.96,15.5,900.0,0.71,35.0,15.45,0.35,6.98,21.5,240.0,8.0,1773.91,2962.3,4606.8,177.13,1166.2,,3660.64,2440.43
2025-09-25,20.7,65.0,5.55,47.2,425.0,37.95,124.5,8.94,1.0,25.35,37.45,4.8,21.4,54.25,15.5,0.45,105.0,214.0,18.0,57.0,1.42,1.7,4535.0,1.11,4.66,10.75,42.85,320.0,329.0,57.0,8.88,3.18,13.7,4.51,6.0,4.04,413.5,1500.0,20.0,10.5,380.0,3.03,0.27,1.64,70.0,12.95,13.9,5.4,57.5,18.7,183.0,2.96,285.0,29.45,5.58,8.1,9.02,15.55,838.0,0.71,34.8,15.45,0.35,7.04,23.45,240.75,7.78,1784.79,2974.45,4629.87,177.8,1163.91,,3669.47,2445.36
2025-09-26,20.6,65.0,5.55,47.2,428.0,38.6,123.75,8.94,1.0,25.35,35.4,4.91,21.15,57.0,15.15,0.45,104.5,215.0,20.0,58.0,1.41,1.61,4755.0,1.22,4.66,10.8,42.95,320.25,327.0,57.0,8.82,3.18,13.95,4.51,6.0,3.99,413.5,1500.0,20.0,10.85,376.0,3.01,0.27,1.61,69.0,13.8,14.05,5.68,59.5,18.9,183.25,2.82,285.0,29.4,5.54,8.22,8.92,15.7,831.0,0.71,32.15,15.45,0.34,7.62,24.25,248.25,7.82,1788.35,2978.63,4634.69,177.89,1164.81,,3677.87,2450.96
2025-09-29,20.75,65.0,5.55,47.2,428.0,38.25,122.0,8.86,1.0,25.35,38.45,4.96,20.95,57.5,15.15,0.45,104.25,214.0,20.2,57.75,1.41,1.68,4595.0,1.32,4.66,10.45,43.0,315.0,334.0,56.75,8.72,3.16,13.75,4.51,6.0,3.97,423.75,1500.0,20.0,10.95,380.0,2.99,0.27,1.62,69.25,13.1,14.95,5.82,59.25,18.8,184.25,2.98,284.75,29.0,5.98,8.08,8.94,15.7,828.0,0.71,34.4,15.35,0.37,7.94,24.9,264.5,7.24,1776.86,2964.45,4612.52,176.68,1174.14,,3656.02,2436.4
2025-09-30,21.5,65.0,5.55,47.2,427.5,38.4,121.0,8.92,1.0,25.7,38.85,4.85,21.4,59.5,15.25,0.45,104.5,211.0,20.55,58.0,1.41,1.6,4620.0,1.24,4.66,10.65,43.0,314.25,365.5,56.75,8.62,3.16,13.95,4.51,6.0,3.91,424.5,1500.0,20.0,10.95,380.0,3.02,0.27,1.67,69.0,13.35,14.75,5.96,58.75,18.55,184.25,2.91,284.0,28.9,5.9,8.26,9.0,15.0,830.0,0.71,34.0,15.0,0.38,8.02,24.1,275.0,7.92,1783.31,2972.64,4624.72,176.74,1179.47,,3662.07,2441.38
2025-10-01,21.5,65.0,5.55,47.2,428.25,37.4,120.0,8.88,1.0,26.8,41.35,4.84,21.0,58.0,15.55,0.45,104.75,211.75,20.4,58.0,1.4,1.68,4680.0,1.25,4.66,10.7,42.95,319.75,399.75,56.5,8.66,3.16,14.4,4.51,6.0,3.94,422.25,1500.0,20.0,11.0,380.0,3.03,0.27,1.61,69.75,13.0,14.8,6.52,58.0,18.5,194.25,2.87,284.25,29.3,5.9,8.06,9.22,14.8,811.0,0.71,34.05,16.4,0.41,8.82,24.0,302.5,7.92,1786.22,2985.91,4651.32,178.16,1181.3,,3674.04,2448.41
2025-10-02,22.0,65.0,5.55,47.2,421.75,37.25,123.0,8.96,1.0,26.75,41.9,4.87,20.85,61.25,15.5,0.45,105.0,213.0,20.85,58.0,1.39,1.62,4680.0,1.31,4.66,10.65,42.95,320.0,390.75,57.0,9.12,3.18,14.75,4.51,6.0,3.94,426.0,1500.0,20.0,10.95,380.0,3.3,0.27,1.61,70.0,13.25,14.7,6.44,58.75,18.75,197.25,2.91,284.0,29.35,5.9,8.18,9.14,15.6,838.0,0.71,33.85,16.6,0.39,8.88,23.9,324.25,8.06,1794.31,3004.28,4672.29,178.96,1177.71,,3693.43,2462.29
2025-10-03,22.05,65.0,5.55,47.2,428.25,38.5,125.0,8.92,1.0,26.7,45.5,4.87,20.7,60.25,15.6,0.45,105.0,213.0,20.9,58.25,1.4,1.67,4675.0,1.28,4.66,10.5,42.95,322.75,385.75,57.0,10.0,3.19,15.5,4.51,6.0,3.91,438.0,1500.0,20.0,10.9,379.0,3.22,0.27,1.69,70.75,13.25,14.9,7.04,59.25,18.85,197.5,2.95,284.0,28.9,5.9,8.16,9.0,15.15,846.0,0.71,33.8,16.7,0.39,8.92,22.9,325.75,8.0,1790.15,3030.95,4668.95,178.5,1160.97,,3693.64,2461.48
2025-10-06,22.05,65.0,5.55,47.2,433.5,38.5,124.75,8.9,1.0,26.9,49.05,4.88,20.85,61.0,15.7,0.45,104.75,214.0,21.65,58.5,1.4,1.67,4755.0,1.26,4.66,10.65,42.8,325.0,413.5,56.5,9.58,3.17,15.15,4.51,6.0,3.89,416.75,1500.0,20.0,10.85,380.0,3.25,0.27,1.63,70.0,13.6,14.95,7.04,59.5,18.9,197.5,2.95,283.75,28.65,5.82,8.18,9.0,15.05,846.0,0.71,34.5,16.05,0.39,8.74,23.25,334.5,7.56,1787.02,3022.14,4659.81,177.67,1160.95,164.75,3681.58,2453.43
2025-10-07,22.2,65.0,5.55,47.2,426.5,38.35,129.0,8.78,1.0,27.65,50.5,4.84,20.7,61.0,15.6,0.45,104.75,215.5,21.65,58.5,1.42,1.57,4765.0,1.26,4.66,10.45,42.9,325.5,391.5,56.75,9.28,3.1,14.25,4.51,6.0,3.86,430.0,1500.0,20.0,10.75,380.0,3.25,0.27,1.63,70.0,13.75,14.95,7.04,56.0,18.9,199.0,2.96,283.0,28.2,5.64,8.06,9.0,15.0,845.0,0.71,34.0,16.0,0.38,8.62,25.25,328.75,7.6,1781.15,2995.01,4646.37,176.28,1164.72,164.63,3668.87,2445.91
2025-10-08,21.95,65.0,5.55,47.2,433.0,38.15,130.0,8.82,1.0,27.45,50.5,4.73,20.55,56.5,15.55,0.45,104.75,216.75,20.05,58.75,1.39,1.58,4765.0,1.24,4.66,10.15,43.0,317.75,387.0,56.5,9.1,3.04,13.65,4.51,6.0,3.86,420.5,1500.0,20.0,10.65,376.75,3.09,0.27,1.69,69.75,13.6,14.55,6.96,56.75,18.5,199.0,2.96,280.5,27.4,5.88,8.14,8.98,15.1,841.0,0.71,34.2,16.0,0.36,8.18,25.7,308.0,7.46,1766.12,2968.93,4609.76,173.75,1177.8,165.2,3639.83,2426.55
2025-10-09,21.9,65.0,5.55,47.2,430.0,38.35,127.75,8.5,1.0,26.8,51.75,4.56,20.0,55.5,15.35,0.45,103.25,217.0,20.25,59.0,1.37,1.67,4900.0,1.16,4.66,10.15,42.9,320.0,383.5,56.5,9.28,2.95,13.4,4.51,6.0,3.87,398.5,1500.0,20.0,10.85,380.0,2.94,0.27,1.63,69.0,13.75,14.7,6.6,59.75,18.5,198.5,2.98,280.5,27.1,5.96,8.16,8.74,15.15,834.0,0.71,34.7,15.7,0.37,8.04,24.95,301.0,7.44,1758.04,2942.0,4585.44,172.58,1179.24,165.87,3628.37,2418.91
2025-10-13,21.75,65.0,5.55,47.2,432.5,38.5,128.25,8.46,1.0,25.4,51.75,4.68,19.95,58.0,15.05,0.45,100.5,214.75,20.85,59.25,1.34,1.61,5310.0,1.22,4.66,10.4,42.05,314.75,394.25,57.25,9.06,3.02,13.05,4.51,6.0,3.93,401.5,1500.0,20.0,10.9,339.5,3.0,0.27,1.62,69.5,13.25,15.0,6.78,56.25,18.05,198.5,2.91,282.0,26.6,6.04,8.18,8.24,14.1,831.0,0.71,35.0,15.9,0.39,8.26,25.5,302.0,7.36,1748.08,2935.11,4564.51,171.21,1179.54,165.59,3619.77,2413.18
2025-10-14,21.85,65.0,5.55,47.2,431.75,41.75,126.75,8.46,1.0,26.45,52.25,4.48,19.7,56.5,13.95,0.45,100.5,214.25,20.7,59.0,1.36,1.58,5050.0,1.2,4.66,10.65,42.25,320.75,363.25,57.5,9.1,3.01,12.9,4.51,6.0,3.89,401.5,1500.0,20.0,11.0,380.0,3.0,0.27,1.63,75.25,13.3,14.75,6.8,57.5,18.45,199.0,2.81,282.25,26.0,6.26,7.42,8.92,13.55,828.0,0.71,34.9,16.0,0.39,8.5,24.85,238.0,7.38,1737.49,2939.16,4572.87,170.34,1180.04,164.16,3600.06,2399.11
2025-10-15,21.95,65.0,5.55,47.2,431.75,42.35,129.0,8.46,1.0,25.85,52.25,4.65,19.7,58.5,14.05,0.45,104.0,213.0,20.4,58.75,1.33,1.57,5090.0,1.18,4.66,10.05,42.15,324.75,355.0,57.0,9.1,3.0,12.15,4.51,6.0,3.78,425.0,1500.0,20.0,10.95,376.75,3.17,0.27,1.6,81.25,13.35,14.7,7.04,58.25,18.45,199.0,2.86,289.5,26.55,6.4,8.16,8.9,14.1,820.0,0.71,35.0,15.55,0.39,8.24,25.75,214.5,7.16,1740.24,2950.65,4612.06,172.24,1178.78,162.74,3609.97,2406.65
2025-10-16,22.0,65.0,5.55,47.2,432.75,42.45,129.0,8.56,1.0,26.85,52.5,4.59,19.95,54.0,14.35,0.45,103.75,212.5,20.5,59.25,1.3,1.52,5335.0,1.13,4.66,10.35,42.1,321.5,319.5,57.0,9.12,3.01,13.05,4.51,6.0,3.85,425.0,1500.0,20.0,10.8,380.0,3.04,0.27,1.64,83.25,13.5,14.95,6.42,58.5,18.15,199.0,2.67,290.75,27.95,6.38,8.16,9.0,14.2,820.0,0.71,35.1,16.0,0.37,8.1,23.45,193.25,7.24,1767.79,2984.54,4682.27,176.39,1186.05,161.61,3662.31,2441.54
2025-10-21,22.4,65.0,5.55,47.2,430.5,42.9,133.75,8.7,1.0,26.5,53.25,4.51,20.0,54.0,13.9,0.45,103.75,215.0,20.55,60.0,1.32,1.41,5300.0,1.19,4.66,10.25,41.95,316.25,319.5,57.75,9.2,3.02,13.7,4.51,6.0,3.85,414.25,1500.0,20.0,10.9,380.0,3.02,0.27,1.62,91.25,13.5,14.65,6.98,58.25,18.15,198.5,2.75,285.5,27.95,6.38,8.0,9.06,13.75,830.0,0.71,33.75,16.4,0.37,8.0,23.4,191.25,7.48,1781.09,3006.77,4745.8,177.72,1184.35,159.12,3687.58,2457.43
2025-10-22,22.4,65.0,5.55,47.2,438.5,40.5,133.25,8.56,1.0,26.35,53.5,4.5,20.0,54.0,14.05,0.45,103.75,215.25,20.55,60.0,1.28,1.48,5045.0,1.19,4.66,10.15,42.3,315.0,287.75,58.25,9.18,3.01,13.7,4.51,6.0,3.85,415.0,1500.0,20.0,10.95,376.75,2.86,0.27,1.62,96.25,13.45,14.6,7.0,55.0,18.5,198.75,2.9,290.0,27.95,6.16,8.06,9.0,13.75,835.0,0.71,34.5,17.0,0.37,7.88,23.35,196.75,6.9,1783.78,3010.7,4776.45,178.36,1188.57,157.6,3699.46,2466.31
2025-10-23,22.5,70.0,5.55,47.2,449.5,40.85,132.25,8.52,1.0,26.85,52.75,4.54,20.05,50.5,14.85,0.45,103.75,219.75,20.0,59.5,1.29,1.48,5120.0,1.18,4.66,10.75,43.35,324.5,259.0,58.25,9.18,3.0,13.45,4.51,6.0,3.81,402.5,1500.0,20.0,10.9,376.75,2.87,0.27,1.6,91.75,13.65,14.65,7.48,57.5,18.65,198.25,2.89,295.0,28.1,5.76,7.88,9.0,13.3,842.0,0.71,34.2,16.5,0.35,7.96,22.85,192.75,7.02,1794.08,3032.53,4780.64,178.8,1191.98,158.03,3712.28,2474.85
2025-10-24,22.5,65.0,5.55,47.2,450.0,41.4,131.5,8.5,1.0,26.55,55.25,4.58,20.35,54.5,14.5,0.45,104.0,222.25,20.3,59.5,1.35,1.49,4950.0,1.16,4.66,10.4,43.75,319.5,234.0,58.25,9.98,2.99,13.15,4.51,6.0,3.73,410.0,1500.0,20.0,10.65,375.0,2.89,0.27,1.57,91.0,13.65,14.4,7.82,60.0,18.7,198.25,2.86,295.0,28.3,6.0,7.92,8.96,13.7,850.0,0.71,36.65,16.8,0.37,8.0,23.0,192.25,7.04,1805.26,3041.37,4792.9,179.81,1193.33,157.91,3735.53,2490.35
2025-10-27,22.6,70.0,5.55,47.2,440.75,42.7,120.25,8.5,1.0,26.75,54.5,4.78,20.75,54.75,14.65,0.45,104.0,226.25,20.3,59.75,1.34,1.62,5305.0,1.16,4.66,10.65,43.75,316.5,215.75,58.0,9.96,2.98,13.05,4.51,6.0,3.77,405.0,1500.0,20.0,10.65,375.0,2.99,0.27,1.59,89.0,13.4,14.9,7.5,60.75,18.65,198.0,2.86,298.0,28.65,6.38,8.16,8.98,13.45,857.0,0.71,40.05,17.2,0.4,8.12,23.05,192.0,7.02,1820.79,3058.83,4814.08,181.06,1179.87,157.65,3757.06,2504.71
2025-10-28,22.8,70.0,5.55,47.2,445.75,42.3,129.0,8.52,1.0,26.75,53.0,4.61,20.7,54.5,14.65,0.45,105.0,224.0,19.75,60.0,1.34,1.62,4805.0,1.19,4.66,10.6,43.75,320.0,222.0,58.75,10.0,2.99,13.3,4.51,6.0,3.76,406.0,1500.0,20.0,10.85,375.0,2.98,0.27,1.56,85.5,13.6,15.0,7.4,60.0,18.6,198.0,2.88,302.0,29.5,6.3,8.16,8.88,14.15,857.0,0.71,44.0,17.85,0.37,8.04,23.0,192.0,7.0,1836.82,3061.14,4834.7,183.22,1171.2,157.58,3798.15,2532.1
2025-10-29,22.75,58.5,5.55,47.2,445.25,40.2,130.25,8.58,1.0,26.75,53.25,4.64,20.75,50.25,14.6,0.45,104.0,228.25,20.0,60.5,1.35,1.71,4860.0,1.17,4.66,10.65,43.7,315.0,233.25,59.75,10.0,3.0,13.35,4.51,6.0,3.76,415.0,1500.0,20.0,10.5,375.0,3.0,0.27,1.59,82.0,13.5,15.0,7.24,59.5,18.7,197.5,2.85,303.75,29.5,6.0,8.16,8.72,14.2,856.0,0.71,45.95,16.2,0.37,8.02,24.6,193.0,6.8,1848.44,3055.75,4837.81,183.23,1166.12,157.63,3825.85,2550.57
2025-10-30,22.9,70.25,5.55,47.2,450.0,42.85,131.25,8.7,1.0,26.6,55.5,4.7,21.0,54.0,14.7,0.45,105.0,231.25,20.4,63.5,1.36,1.74,4835.0,1.15,4.66,10.6,43.8,319.25,232.5,60.75,10.0,3.0,13.45,4.51,6.0,3.76,414.75,1500.0,20.0,10.85,385.0,2.98,0.27,1.57,81.5,13.55,15.55,7.6,59.5,18.6,197.25,2.8,308.0,29.55,6.0,8.06,9.0,15.25,857.0,0.71,46.25,16.25,0.35,7.88,24.7,192.5,7.38,1877.52,3090.7,4900.89,184.97,1169.8,155.02,3890.28,2592.51
2025-10-31,23.0,59.75,5.55,47.2,449.75,42.8,130.75,8.66,1.0,27.8,54.25,4.64,21.1,50.25,14.6,0.45,105.0,231.75,20.4,66.25,1.37,1.74,4910.0,1.13,4.66,10.65,43.9,320.0,232.0,61.5,10.25,3.0,13.7,4.51,6.0,3.74,412.75,1500.0,20.0,10.75,385.0,2.9,0.27,1.55,88.0,13.5,16.25,7.82,59.5,18.55,196.0,2.8,303.0,30.25,6.08,7.46,9.0,15.0,855.0,0.71,46.4,16.3,0.36,7.94,24.65,195.0,6.9,1910.77,3116.69,4998.39,188.29,1175.76,152.1,3957.32,2638.22
